,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
1053,2023-01-05,sh.600000,6.8025247400,6.8117547600,6.7379146000,6.7840647000,6.7471446200,30162154,221617354.6200,2,0.102800,1,0.547200,0
1054,2023-01-06,sh.600000,6.7840647000,6.8117547600,6.7471446200,6.7748346800,6.7840647000,20312881,149170537.8500,2,0.069200,1,-0.136100,0
1055,2023-01-09,sh.600000,6.8117547600,6.8117547600,6.7379146000,6.7748346800,6.7748346800,19612260,143998210.6000,2,0.066800,1,0.000000,0
1056,2023-01-10,sh.600000,6.7840647000,6.7840647000,6.7194545600,6.7194545600,6.7748346800,16194647,118223821.8600,2,0.055200,1,-0.817400,0
1057,2023-01-11,sh.600000,6.7471446200,6.7748346800,6.7102245400,6.7379146000,6.7194545600,19215541,140393995.9200,2,0.065500,1,0.274700,0
1058,2023-01-12,sh.600000,6.7656046600,6.7748346800,6.6825344800,6.7102245400,6.7379146000,16849908,122554362.2300,2,0.057400,1,-0.411000,0
1059,2023-01-13,sh.600000,6.7286845800,6.7840647000,6.7102245400,6.7748346800,6.7102245400,21770211,159178131.6100,2,0.074200,1,0.962900,0
1060,2023-01-16,sh.600000,6.7840647000,6.8117547600,6.7194545600,6.7656046600,6.7748346800,36816941,270170018.1000,2,0.125400,1,-0.136200,0
1061,2023-01-17,sh.600000,6.7748346800,6.7840647000,6.7102245400,6.7379146000,6.7656046600,24222613,176749046.1500,2,0.082500,1,-0.409300,0
1062,2023-01-18,sh.600000,6.7471446200,6.7656046600,6.7102245400,6.7471446200,6.7379146000,24494551,178868884.9500,2,0.083500,1,0.137000,0
1063,2023-01-19,sh.600000,6.7471446200,6.7656046600,6.7009945200,6.7656046600,6.7471446200,16713352,121983725.8700,2,0.056900,1,0.273600,0
1064,2023-01-20,sh.600000,6.7748346800,6.7932947200,6.7563746400,6.7932947200,6.7656046600,20986958,154239831.2600,2,0.071500,1,0.409300,0
1065,2023-01-30,sh.600000,6.8579048600,6.8579048600,6.8025247400,6.8302148000,6.7932947200,31810739,235352030.4500,2,0.108400,1,0.543500,0
1066,2023-01-31,sh.600000,6.8486748400,6.8763649000,6.8025247400,6.8025247400,6.8302148000,28438220,210715444.2400,2,0.096900,1,-0.405400,0
1067,2023-02-01,sh.600000,6.8302148000,6.8302148000,6.7656046600,6.7932947200,6.8025247400,18659542,137294549.4200,2,0.063600,1,-0.135700,0
1068,2023-02-02,sh.600000,6.8209847800,6.8209847800,6.7563746400,6.7932947200,6.7932947200,21900191,160961795.1600,2,0.074600,1,0.000000,0
1069,2023-02-03,sh.600000,6.7656046600,6.7840647000,6.7102245400,6.7102245400,6.7932947200,29885527,217904607.7900,2,0.101800,1,-1.222800,0
1070,2023-02-06,sh.600000,6.6917645000,6.6917645000,6.6548444200,6.6917645000,6.7102245400,22786780,164745210.2300,2,0.077600,1,-0.275100,0
1071,2023-02-07,sh.600000,6.7102245400,6.7102245400,6.6640744400,6.6825344800,6.6917645000,15481821,112169271.3200,2,0.052700,1,-0.137900,0
1072,2023-02-08,sh.600000,6.6825344800,6.7102245400,6.6640744400,6.6733044600,6.6825344800,13095025,94770356.7600,2,0.044600,1,-0.138100,0
1073,2023-02-09,sh.600000,6.6733044600,6.7194545600,6.6640744400,6.7009945200,6.6733044600,10895965,79099151.1900,2,0.037100,1,0.414900,0
1074,2023-02-10,sh.600000,6.6917645000,6.7102245400,6.6640744400,6.6825344800,6.7009945200,11944106,86527412.0800,2,0.040700,1,-0.275500,0
1075,2023-02-13,sh.600000,6.6640744400,6.7009945200,6.6271543600,6.6733044600,6.6825344800,20449779,147742689.0200,2,0.069700,1,-0.138100,0
1076,2023-02-14,sh.600000,6.6825344800,6.7009945200,6.6733044600,6.6825344800,6.6733044600,11929853,86373390.4700,2,0.040600,1,0.138300,0
1077,2023-02-15,sh.600000,6.6825344800,6.6917645000,6.6363843800,6.6456144000,6.6825344800,15467693,111509087.5600,2,0.052700,1,-0.552500,0
1078,2023-02-16,sh.600000,6.6548444200,6.7009945200,6.6271543600,6.6363843800,6.6456144000,18798353,135881168.8200,2,0.064000,1,-0.138900,0
1079,2023-02-17,sh.600000,6.6363843800,6.6640744400,6.5810042600,6.5810042600,6.6363843800,21148914,151882567.4900,2,0.072100,1,-0.834500,0
1080,2023-02-20,sh.600000,6.6086943200,6.7102245400,6.5994643000,6.7009945200,6.5810042600,25613504,184902604.4900,2,0.087300,1,1.823300,0
1081,2023-02-21,sh.600000,6.7009945200,6.7379146000,6.6733044600,6.7286845800,6.7009945200,16234446,118094160.8000,2,0.055300,1,0.413200,0
1082,2023-02-22,sh.600000,6.7194545600,6.7286845800,6.6825344800,6.6825344800,6.7286845800,12971392,94204601.1700,2,0.044200,1,-0.685900,0
1083,2023-02-23,sh.600000,6.6917645000,6.7194545600,6.6733044600,6.6733044600,6.6825344800,11436536,82898811.5600,2,0.039000,1,-0.138100,0
1084,2023-02-24,sh.600000,6.6640744400,6.7009945200,6.6271543600,6.6271543600,6.6733044600,16681114,120124647.8800,2,0.056800,1,-0.691600,0
1085,2023-02-27,sh.600000,6.6086943200,6.6456144000,6.6086943200,6.6086943200,6.6271543600,15800639,113363321.6700,2,0.053800,1,-0.278600,0
1086,2023-02-28,sh.600000,6.6271543600,6.6456144000,6.5902342800,6.6271543600,6.6086943200,17448100,125100407.8900,2,0.059400,1,0.279300,0
1087,2023-03-01,sh.600000,6.6179243400,6.7102245400,6.6179243400,6.7009945200,6.6271543600,25661325,185861461.9700,2,0.087400,1,1.114200,0
1088,2023-03-02,sh.600000,6.6733044600,6.7286845800,6.6733044600,6.7102245400,6.7009945200,17070002,124094304.5300,2,0.058200,1,0.137700,0
1089,2023-03-03,sh.600000,6.7286845800,6.7932947200,6.7009945200,6.7840647000,6.7102245400,31094168,227583047.8900,2,0.105900,1,1.100400,0
1090,2023-03-06,sh.600000,6.7840647000,6.8025247400,6.7471446200,6.7656046600,6.7840647000,24939950,182971731.4300,2,0.085000,1,-0.272100,0
1091,2023-03-07,sh.600000,6.7563746400,6.8855949200,6.7379146000,6.7471446200,6.7656046600,56642781,417960791.2600,2,0.193000,1,-0.272900,0
1092,2023-03-08,sh.600000,6.7379146000,6.7563746400,6.6917645000,6.7471446200,6.7471446200,19059038,138757482.3000,2,0.064900,1,0.000000,0
1093,2023-03-09,sh.600000,6.7471446200,6.7748346800,6.6917645000,6.7102245400,6.7471446200,18993344,138470614.8900,2,0.064700,1,-0.547200,0
1094,2023-03-10,sh.600000,6.6825344800,6.7009945200,6.5994643000,6.5994643000,6.7102245400,27843826,200486041.8900,2,0.094900,1,-1.650600,0
1095,2023-03-13,sh.600000,6.5071641000,6.5440841800,6.4887040600,6.5163941200,6.5994643000,51314997,362230489.5700,2,0.174800,1,-1.258700,0
1096,2023-03-14,sh.600000,6.5163941200,6.5256241400,6.4610140000,6.4794740400,6.5163941200,32453388,228164817.7600,2,0.110600,1,-0.566600,0
1097,2023-03-15,sh.600000,6.5256241400,6.5533142000,6.5163941200,6.5348541600,6.4794740400,25072976,177677434.5100,2,0.085400,1,0.854700,0
1098,2023-03-16,sh.600000,6.5348541600,6.6179243400,6.5071641000,6.5717742400,6.5348541600,28501314,203051783.7600,2,0.097100,1,0.565000,0
1099,2023-03-17,sh.600000,6.5902342800,6.6640744400,6.5533142000,6.5625442200,6.5717742400,36328142,260022747.7100,2,0.123800,1,-0.140400,0
1100,2023-03-20,sh.600000,6.5533142000,6.6640744400,6.5533142000,6.5810042600,6.5625442200,26292154,188546315.8400,2,0.089600,1,0.281300,0
1101,2023-03-21,sh.600000,6.6086943200,6.6456144000,6.5810042600,6.5810042600,6.5810042600,18977675,135798122.4600,2,0.064700,1,0.000000,0
1102,2023-03-22,sh.600000,6.5994643000,6.6363843800,6.5902342800,6.6271543600,6.5810042600,16988375,121799288.5900,2,0.057900,1,0.701300,0
1103,2023-03-23,sh.600000,6.5994643000,6.6640744400,6.5902342800,6.6548444200,6.6271543600,21506296,154656983.1700,2,0.073300,1,0.417800,0
1104,2023-03-24,sh.600000,6.6363843800,6.6917645000,6.6271543600,6.6548444200,6.6548444200,25687826,185477855.9900,2,0.087500,1,0.000000,0
1105,2023-03-27,sh.600000,6.6733044600,6.6733044600,6.5994643000,6.5994643000,6.6548444200,19141397,137294385.8200,2,0.065200,1,-0.832200,0
1106,2023-03-28,sh.600000,6.6086943200,6.6363843800,6.5902342800,6.6271543600,6.5994643000,16641290,119293208.8100,2,0.056700,1,0.419600,0
1107,2023-03-29,sh.600000,6.6733044600,6.6733044600,6.6086943200,6.6086943200,6.6271543600,12685806,91087594.0900,2,0.043200,1,-0.278600,0
1108,2023-03-30,sh.600000,6.6271543600,6.6548444200,6.5717742400,6.6363843800,6.6086943200,22504756,161359032.2500,2,0.076700,1,0.419000,0
1109,2023-03-31,sh.600000,6.6363843800,6.6825344800,6.6179243400,6.6363843800,6.6363843800,20048925,144423997.5500,2,0.068300,1,0.000000,0
1110,2023-04-03,sh.600000,6.6363843800,6.6548444200,6.6086943200,6.6363843800,6.6363843800,20246596,145394355.6700,2,0.069000,1,0.000000,0
1111,2023-04-04,sh.600000,6.6363843800,6.6640744400,6.6086943200,6.6548444200,6.6363843800,25718197,184997550.0200,2,0.087600,1,0.278200,0
1112,2023-04-06,sh.600000,6.6548444200,6.6640744400,6.6271543600,6.6271543600,6.6548444200,14740291,106072546.2000,2,0.050200,1,-0.416100,0
1113,2023-04-07,sh.600000,6.6363843800,6.6825344800,6.6086943200,6.6733044600,6.6271543600,17465820,125889350.1300,2,0.059500,1,0.696400,0
1114,2023-04-10,sh.600000,6.6548444200,6.6825344800,6.6363843800,6.6548444200,6.6733044600,17548307,126535778.9700,2,0.059800,1,-0.276600,0
1115,2023-04-11,sh.600000,6.6733044600,6.6733044600,6.6271543600,6.6271543600,6.6548444200,20191251,145358006.5900,2,0.068800,1,-0.416100,0
1116,2023-04-12,sh.600000,6.6456144000,6.6733044600,6.6179243400,6.6548444200,6.6271543600,19475694,140373569.7100,2,0.066400,1,0.417800,0
1117,2023-04-13,sh.600000,6.6640744400,6.7286845800,6.6456144000,6.6917645000,6.6548444200,25779019,186717623.6600,2,0.087800,1,0.554800,0
1118,2023-04-14,sh.600000,6.7194545600,6.7471446200,6.6917645000,6.7102245400,6.6917645000,25074604,182629852.3500,2,0.085400,1,0.275900,0
1119,2023-04-17,sh.600000,6.7009945200,6.8302148000,6.7009945200,6.8209847800,6.7102245400,36027756,264817274.9700,2,0.122700,1,1.650600,0
1120,2023-04-18,sh.600000,6.8117547600,7.0055851800,6.8025247400,6.9594350800,6.8209847800,77412335,582499847.8700,2,0.263700,1,2.029800,0
1121,2023-04-19,sh.600000,6.9132849800,6.9963551600,6.8579048600,6.9502050600,6.9594350800,52269783,393443029.2900,2,0.178100,1,-0.132600,0
1122,2023-04-20,sh.600000,6.9225150000,7.0978853800,6.9225150000,7.0886553600,6.9502050600,72340661,550359765.7300,2,0.246500,1,1.992000,0
1123,2023-04-21,sh.600000,7.0794253400,7.1348054600,6.9871251400,7.0055851800,7.0886553600,50258973,383793225.2900,2,0.171200,1,-1.171900,0
1124,2023-04-24,sh.600000,7.0055851800,7.0517352800,6.8948249400,6.9132849800,7.0055851800,43348471,326606926.2200,2,0.147700,1,-1.317500,0
1125,2023-04-25,sh.600000,6.9502050600,7.0332752400,6.9409750400,6.9778951200,6.9132849800,42805282,323698544.5900,2,0.145800,1,0.934600,0
1126,2023-04-26,sh.600000,6.9778951200,6.9778951200,6.8486748400,6.8855949200,6.9778951200,50919367,380460212.9000,2,0.173500,1,-1.322800,0
1127,2023-04-27,sh.600000,6.9040549600,6.9317450200,6.8486748400,6.9040549600,6.8855949200,49269460,367760166.5000,2,0.167900,1,0.268100,0
1128,2023-04-28,sh.600000,6.8948249400,7.0609653000,6.8948249400,7.0148152000,6.9040549600,38841289,294352873.0000,2,0.132300,1,1.604300,0
1129,2023-05-04,sh.600000,6.9040549600,7.1532655000,6.7840647000,7.0886553600,7.0148152000,75866605,575141257.4200,2,0.258500,1,1.052600,0
1130,2023-05-05,sh.600000,7.0886553600,7.2917158000,7.0701953200,7.1624955200,7.0886553600,67991125,529531596.7600,2,0.231600,1,1.041700,0
1131,2023-05-08,sh.600000,7.1717255400,7.5409263400,7.1624955200,7.4486261400,7.1624955200,143117862,1148389705.0000,2,0.487600,1,3.994800,0
1132,2023-05-09,sh.600000,7.5132362800,7.5870764400,7.3286358800,7.3470959200,7.4486261400,122058988,987860019.4500,2,0.415800,1,-1.363100,0
1133,2023-05-10,sh.600000,7.3194058600,7.3378659000,7.0609653000,7.1071154000,7.3470959200,87338919,677598926.9200,2,0.297600,1,-3.266300,0
1134,2023-05-11,sh.600000,7.1255754400,7.1994156000,7.0609653000,7.0794253400,7.1071154000,43135406,332304491.0000,2,0.147000,1,-0.389600,0
1135,2023-05-12,sh.600000,7.1071154000,7.1163454200,6.9963551600,7.0332752400,7.0794253400,55003725,420040623.0900,2,0.187400,1,-0.651900,0
1136,2023-05-15,sh.600000,7.0332752400,7.1163454200,6.9317450200,7.0978853800,7.0332752400,49175572,373081744.3500,2,0.167500,1,0.918600,0
1137,2023-05-16,sh.600000,7.1071154000,7.1809555600,7.0517352800,7.0794253400,7.0978853800,41397733,318997696.8800,2,0.141000,1,-0.260100,0
1138,2023-05-17,sh.600000,7.0794253400,7.0978853800,6.9963551600,7.0240452200,7.0794253400,29442573,224614977.4200,2,0.100300,1,-0.782300,0
1139,2023-05-18,sh.600000,7.0517352800,7.1532655000,7.0240452200,7.0886553600,7.0240452200,38714402,297590091.7300,2,0.131900,1,0.919800,0
1140,2023-05-19,sh.600000,7.0794253400,7.0794253400,6.9409750400,6.9594350800,7.0886553600,35072548,265388165.9800,2,0.119500,1,-1.822900,0
1141,2023-05-22,sh.600000,6.9963551600,7.0148152000,6.9409750400,6.9594350800,6.9594350800,21174297,159997715.1300,2,0.072100,1,0.000000,0
1142,2023-05-23,sh.600000,6.9594350800,7.0055851800,6.8763649000,6.8763649000,6.9594350800,29213715,219372233.1400,2,0.099500,1,-1.193600,0
1143,2023-05-24,sh.600000,6.8579048600,6.8671348800,6.7286845800,6.7286845800,6.8763649000,45145900,331690566.3600,2,0.153800,1,-2.147700,0
1144,2023-05-25,sh.600000,6.7009945200,6.7656046600,6.6825344800,6.7471446200,6.7286845800,34408974,250361065.9800,2,0.117200,1,0.274300,0
1145,2023-05-26,sh.600000,6.7471446200,6.7932947200,6.6917645000,6.7563746400,6.7471446200,18912850,138237160.6200,2,0.064400,1,0.136800,0
1146,2023-05-29,sh.600000,6.7563746400,6.8855949200,6.7471446200,6.8394448200,6.7563746400,29624085,218780886.0400,2,0.100900,1,1.229500,0
1147,2023-05-30,sh.600000,6.8486748400,6.8671348800,6.7379146000,6.8025247400,6.8394448200,26942819,198416676.4900,2,0.091800,1,-0.539800,0
1148,2023-05-31,sh.600000,6.8025247400,6.8025247400,6.7286845800,6.7840647000,6.8025247400,26569353,194680268.7500,2,0.090500,1,-0.271400,0
1149,2023-06-01,sh.600000,6.7656046600,6.7840647000,6.7009945200,6.7194545600,6.7840647000,30606250,223217358.2300,2,0.104300,1,-0.952400,0
1150,2023-06-02,sh.600000,6.7286845800,6.7932947200,6.7286845800,6.7840647000,6.7194545600,20697156,151681592.4000,2,0.070500,1,0.961500,0
1151,2023-06-05,sh.600000,6.7840647000,6.8579048600,6.7471446200,6.8394448200,6.7840647000,21286683,157069298.7400,2,0.072500,1,0.816300,0
1152,2023-06-06,sh.600000,6.8394448200,6.9502050600,6.7932947200,6.8117547600,6.8394448200,33736363,251262503.6200,2,0.114900,1,-0.404900,0
1153,2023-06-07,sh.600000,6.8302148000,6.9225150000,6.8302148000,6.8855949200,6.8117547600,21593403,161137015.0200,2,0.073600,1,1.084000,0
1154,2023-06-08,sh.600000,6.9132849800,7.0055851800,6.8579048600,6.9871251400,6.8855949200,27634633,207840752.3100,2,0.094100,1,1.474500,0
1155,2023-06-09,sh.600000,6.9871251400,7.0148152000,6.9502050600,6.9778951200,6.9871251400,22288077,168547960.9900,2,0.075900,1,-0.132100,0
1156,2023-06-12,sh.600000,6.9594350800,6.9594350800,6.8579048600,6.8579048600,6.9778951200,20300133,151516728.3100,2,0.069200,1,-1.719600,0
1157,2023-06-13,sh.600000,6.8579048600,6.9040549600,6.8302148000,6.8855949200,6.8579048600,15724325,117086539.2500,2,0.053600,1,0.403800,0
1158,2023-06-14,sh.600000,6.9040549600,6.9317450200,6.8302148000,6.8302148000,6.8855949200,17986091,134018713.5900,2,0.061300,1,-0.804300,0
1159,2023-06-15,sh.600000,6.8579048600,6.9132849800,6.8209847800,6.8763649000,6.8302148000,20936996,155705974.8300,2,0.071300,1,0.675700,0
1160,2023-06-16,sh.600000,6.8763649000,6.8948249400,6.8209847800,6.8579048600,6.8763649000,26908579,199680699.1800,2,0.091700,1,-0.268500,0
1161,2023-06-19,sh.600000,6.8394448200,6.8486748400,6.7748346800,6.7748346800,6.8579048600,17368652,128045971.2000,2,0.059200,1,-1.211300,0
1162,2023-06-20,sh.600000,6.7932947200,6.8025247400,6.7286845800,6.7286845800,6.7748346800,20417397,149411204.4800,2,0.069600,1,-0.681200,0
1163,2023-06-21,sh.600000,6.7286845800,6.8025247400,6.7102245400,6.7102245400,6.7286845800,20122147,147098242.3900,2,0.068600,1,-0.274300,0
1164,2023-06-26,sh.600000,6.7102245400,6.7194545600,6.5902342800,6.6086943200,6.7102245400,34007942,244185921.4600,2,0.115900,1,-1.513100,0
1165,2023-06-27,sh.600000,6.5994643000,6.6733044600,6.5902342800,6.6363843800,6.6086943200,18412655,132407800.9900,2,0.062700,1,0.419000,0
1166,2023-06-28,sh.600000,6.6456144000,6.6640744400,6.5994643000,6.6548444200,6.6363843800,15806614,113547070.8100,2,0.053900,1,0.278200,0
1167,2023-06-29,sh.600000,6.6548444200,6.6917645000,6.6271543600,6.6271543600,6.6548444200,21627405,155944843.4000,2,0.073700,1,-0.416100,0
1168,2023-06-30,sh.600000,6.6179243400,6.7102245400,6.6179243400,6.6825344800,6.6271543600,19425283,140653932.2100,2,0.066200,1,0.835700,0
1169,2023-07-03,sh.600000,6.6917645000,6.7656046600,6.6917645000,6.7563746400,6.6825344800,20873751,152174188.9900,2,0.071100,1,1.105000,0
1170,2023-07-04,sh.600000,6.7379146000,6.7656046600,6.6733044600,6.7194545600,6.7563746400,17447358,126841704.1800,2,0.059400,1,-0.546400,0
1171,2023-07-05,sh.600000,6.7009945200,6.7194545600,6.6548444200,6.6917645000,6.7194545600,11396554,82596377.7800,2,0.038800,1,-0.412100,0
1172,2023-07-06,sh.600000,6.6917645000,6.7102245400,6.6363843800,6.6548444200,6.6917645000,14827400,107119877.5000,2,0.050500,1,-0.551700,0
1173,2023-07-07,sh.600000,6.6548444200,6.6917645000,6.6271543600,6.6640744400,6.6548444200,14748837,106398636.4700,2,0.050200,1,0.138700,0
1174,2023-07-10,sh.600000,6.6640744400,6.6917645000,6.6456144000,6.6640744400,6.6640744400,11410653,82406253.7200,2,0.038900,1,0.000000,0
1175,2023-07-11,sh.600000,6.7009945200,6.7286845800,6.6733044600,6.7194545600,6.6640744400,14074191,102272415.8800,2,0.047900,1,0.831000,0
1176,2023-07-12,sh.600000,6.7194545600,6.7563746400,6.6917645000,6.6917645000,6.7194545600,14414543,105021891.1500,2,0.049100,1,-0.412100,0
1177,2023-07-13,sh.600000,6.7379146000,6.8302148000,6.7102245400,6.8302148000,6.6917645000,26925447,198390792.4600,2,0.091700,1,2.069000,0
1178,2023-07-14,sh.600000,6.8486748400,6.8763649000,6.8117547600,6.8671348800,6.8302148000,19569658,145348729.7600,2,0.066700,1,0.540500,0
1179,2023-07-17,sh.600000,6.8671348800,6.8763649000,6.7840647000,6.8486748400,6.8671348800,13992076,103339600.8300,2,0.047700,1,-0.268800,0
1180,2023-07-18,sh.600000,6.8486748400,6.8486748400,6.8025247400,6.8209847800,6.8486748400,12026567,88895175.3100,2,0.041000,1,-0.404300,0
1181,2023-07-19,sh.600000,6.7932947200,6.8579048600,6.7932947200,6.8394448200,6.8209847800,18189577,134677036.1600,2,0.062000,1,0.270600,0
1182,2023-07-20,sh.600000,6.8579048600,6.9040549600,6.8302148000,6.8486748400,6.8394448200,26686817,198503271.4000,2,0.090900,1,0.135000,0
1183,2023-07-21,sh.600000,6.8486742000,6.8969043000,6.8197361400,6.8679662400,6.8486742000,27661416,196813979.2400,2,0.094200,1,0.281700,0
1184,2023-07-24,sh.600000,6.8293821600,6.9065503200,6.8197361400,6.8776122600,6.8679662400,25840210,184072421.9600,2,0.088000,1,0.140400,0
1185,2023-07-25,sh.600000,6.9258423600,7.0319485800,6.9161963400,7.0126565400,6.8776122600,31444763,227784692.4200,2,0.107100,1,1.963500,0
1186,2023-07-26,sh.600000,7.0223025600,7.0801786800,7.0030105200,7.0319485800,7.0126565400,22818033,166416269.2700,2,0.077700,1,0.275100,0
1187,2023-07-27,sh.600000,7.0705326600,7.1380548000,7.0319485800,7.1091167400,7.0319485800,26198753,193006451.0500,2,0.089300,1,1.097400,0
1188,2023-07-28,sh.600000,7.0705326600,7.2538070400,7.0705326600,7.2345150000,7.1091167400,46528827,347454786.7700,2,0.158500,1,1.763900,0
1189,2023-07-31,sh.600000,7.2827451000,7.3695592800,7.2538070400,7.3309752000,7.2345150000,52804227,400087142.6400,2,0.179900,1,1.333300,0
1190,2023-08-01,sh.600000,7.3116831600,7.3599132600,7.2730990800,7.3309752000,7.3309752000,30934266,234625800.2200,2,0.105400,1,0.000000,0
1191,2023-08-02,sh.600000,7.2923911200,7.3213291800,7.1669928600,7.2152229600,7.3309752000,42654533,319717234.7300,2,0.145300,1,-1.578900,0
1192,2023-08-03,sh.600000,7.2538070400,7.3116831600,7.1766388800,7.2923911200,7.2152229600,29329503,220449825.2400,2,0.099900,1,1.069500,0
1193,2023-08-04,sh.600000,7.3213291800,7.3792053000,7.2730990800,7.3116831600,7.2923911200,34256817,260297665.1300,2,0.116700,1,0.264600,0
1194,2023-08-07,sh.600000,7.3020371400,7.3020371400,7.2248689800,7.2538070400,7.3116831600,26012874,195449522.2600,2,0.088600,1,-0.791600,0
1195,2023-08-08,sh.600000,7.2055769400,7.2827451000,7.1669928600,7.2538070400,7.2538070400,27001247,202344903.2700,2,0.092000,1,0.000000,0
1196,2023-08-09,sh.600000,7.2345150000,7.2827451000,7.2055769400,7.2827451000,7.2538070400,17792571,133937331.6300,2,0.060600,1,0.398900,0
1197,2023-08-10,sh.600000,7.1862849000,7.1959309200,7.0898247000,7.1573468400,7.2827451000,52865300,391107893.9300,2,0.180100,1,-1.721900,0
1198,2023-08-11,sh.600000,7.1766388800,7.1766388800,6.9740724600,6.9740724600,7.1573468400,37051127,270665760.6300,2,0.126200,1,-2.560600,0
1199,2023-08-14,sh.600000,6.9258423600,6.9451344000,6.8004441000,6.8486742000,6.9740724600,44245535,315007728.1300,2,0.150700,1,-1.798100,0
1200,2023-08-15,sh.600000,6.8679662400,6.9354883800,6.8390281800,6.9161963400,6.8486742000,31218657,222582865.6200,2,0.106400,1,0.985900,0
1201,2023-08-16,sh.600000,6.8969043000,6.9354883800,6.8679662400,6.8872582800,6.9161963400,22953985,163923268.6400,2,0.078200,1,-0.418400,0
1202,2023-08-17,sh.600000,6.8776122600,6.8872582800,6.8004441000,6.8486742000,6.8872582800,37202484,263598981.0800,2,0.126700,1,-0.560200,0
1203,2023-08-18,sh.600000,6.8486742000,6.9161963400,6.8197361400,6.8197361400,6.8486742000,28150555,200372018.6800,2,0.095900,1,-0.422500,0
1204,2023-08-21,sh.600000,6.8100901200,6.8583202200,6.7136299200,6.7136299200,6.8197361400,42517681,298419531.4400,2,0.144900,1,-1.555900,0
1205,2023-08-22,sh.600000,6.7329219600,6.7907980800,6.7232759400,6.7618600200,6.7136299200,32939985,230491370.3100,2,0.112200,1,0.718400,0
1206,2023-08-23,sh.600000,6.7618600200,6.8390281800,6.7329219600,6.7715060400,6.7618600200,30151367,212210300.3400,2,0.102700,1,0.142700,0
1207,2023-08-24,sh.600000,6.7811520600,6.8100901200,6.7329219600,6.7425679800,6.7715060400,24604979,172413193.4900,2,0.083800,1,-0.427400,0
1208,2023-08-25,sh.600000,6.7425679800,6.8390281800,6.7232759400,6.8004441000,6.7425679800,24703830,174021380.6300,2,0.084200,1,0.858400,0
1209,2023-08-28,sh.600000,7.0415946000,7.0608866400,6.8679662400,6.8969043000,6.8004441000,66648091,480922455.8700,2,0.227100,1,1.418400,0
1210,2023-08-29,sh.600000,6.9451344000,6.9451344000,6.7811520600,6.8197361400,6.8969043000,50437460,357554835.4100,2,0.171800,1,-1.118900,0
1211,2023-08-30,sh.600000,6.8486742000,6.8486742000,6.7618600200,6.7811520600,6.8197361400,28718303,202072785.1800,2,0.097800,1,-0.565800,0
1212,2023-08-31,sh.600000,6.7811520600,6.8390281800,6.7329219600,6.7329219600,6.7811520600,32933152,231268204.8600,2,0.112200,1,-0.711200,0
1213,2023-09-01,sh.600000,6.7425679800,6.7907980800,6.7425679800,6.7618600200,6.7329219600,21792955,152752421.8200,2,0.074200,1,0.429800,0
1214,2023-09-04,sh.600000,6.8100901200,6.8872582800,6.7811520600,6.8583202200,6.7618600200,36814307,261369413.4800,2,0.125400,1,1.426500,0
1215,2023-09-05,sh.600000,6.8486742000,6.8679662400,6.7811520600,6.7907980800,6.8583202200,22326770,157581031.8600,2,0.076100,1,-0.984500,0
1216,2023-09-06,sh.600000,6.7715060400,6.8390281800,6.7715060400,6.8390281800,6.7907980800,16736457,118026826.2300,2,0.057000,1,0.710200,0
1217,2023-09-07,sh.600000,6.8390281800,6.8486742000,6.7715060400,6.7907980800,6.8390281800,20271873,143062805.7600,2,0.069100,1,-0.705200,0
1218,2023-09-08,sh.600000,6.7811520600,6.8004441000,6.7522140000,6.7522140000,6.7907980800,18416554,129109493.5700,2,0.062700,1,-0.568200,0
1219,2023-09-11,sh.600000,6.7715060400,6.8390281800,6.7522140000,6.7907980800,6.7522140000,24884950,175285112.3100,2,0.084800,1,0.571400,0
1220,2023-09-12,sh.600000,6.7811520600,6.8197361400,6.7811520600,6.8100901200,6.7907980800,20976211,147913331.9200,2,0.071500,1,0.284100,0
1221,2023-09-13,sh.600000,6.8390281800,6.8486742000,6.7907980800,6.8004441000,6.8100901200,20049817,141654379.5600,2,0.068300,1,-0.141600,0
1222,2023-09-14,sh.600000,6.8293821600,6.8679662400,6.8100901200,6.8583202200,6.8004441000,35579855,252575927.9000,2,0.121200,1,0.851100,0
1223,2023-09-15,sh.600000,6.8679662400,6.9065503200,6.8197361400,6.8679662400,6.8583202200,34081942,242512745.1400,2,0.116100,1,0.140600,0
1224,2023-09-18,sh.600000,6.8390281800,6.8486742000,6.7811520600,6.8197361400,6.8679662400,22282093,157407866.8100,2,0.075900,1,-0.702200,0
1225,2023-09-19,sh.600000,6.8293821600,6.8776122600,6.8004441000,6.8776122600,6.8197361400,28234575,200455770.6300,2,0.096200,1,0.848700,0
1226,2023-09-20,sh.600000,6.8679662400,6.8969043000,6.8293821600,6.8776122600,6.8776122600,16303047,116256770.9300,2,0.055500,1,0.000000,0
1227,2023-09-21,sh.600000,6.8776122600,6.9161963400,6.8390281800,6.8486742000,6.8776122600,27306965,194557948.3300,2,0.093000,1,-0.420800,0
1228,2023-09-22,sh.600000,6.8486742000,6.9258423600,6.8197361400,6.9258423600,6.8486742000,32181271,229743638.4600,2,0.109600,1,1.126800,0
1229,2023-09-25,sh.600000,6.9258423600,6.9451344000,6.8776122600,6.9065503200,6.9258423600,30717443,220116848.4800,2,0.104700,1,-0.278600,0
